dataset,positive,tau,min_samples,n_repeats,max_d,selection,method,budget,coverage,coverage_se,purity,splits_with_groups,purity_reaches_tau,net_coverage,net_coverage_se,stability,conditions_spent,train_coverage,minus_vsf,minus_vsf_se,net_minus_vsf,net_minus_vsf_se,fold0_groups,selection_seconds
titanic,survived,0.9,20,5,4,purity,vsf,8,0.4708,0.0233,0.949,25,0.96,0.2343,0.0801,1.0,4.0,0.4708,0.0,0.0,0.0,0.0,X_1+X_2#0 | X_1+X_2#2,0.01
titanic,survived,0.9,20,5,4,purity,vsf,16,0.4708,0.0233,0.949,25,0.96,0.2343,0.0801,1.0,4.0,0.4708,0.0,0.0,0.0,0.0,X_1+X_2#0 | X_1+X_2#2,0.01
titanic,survived,0.9,20,5,4,purity,vsf,32,0.4708,0.0233,0.949,25,0.96,0.2343,0.0801,1.0,4.0,0.4708,0.0,0.0,0.0,0.0,X_1+X_2#0 | X_1+X_2#2,0.01
titanic,survived,0.9,20,5,4,purity,vsf_partial,1,0.0,0.0,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.022
titanic,survived,0.9,20,5,4,purity,vsf_partial,2,0.2673,0.0248,0.9618,25,0.96,0.1514,0.111,0.978,2.0,0.2667,0.0,0.0,0.0,0.0,X_1+X_2#0,0.022
titanic,survived,0.9,20,5,4,purity,vsf_partial,4,0.4708,0.0233,0.949,25,0.96,0.2343,0.0801,1.0,4.0,0.4708,0.0,0.0,0.0,0.0,X_1+X_2#0 | X_1+X_2#2,0.022
titanic,survived,0.9,20,5,4,purity,vsf_partial,8,0.4644,0.0218,0.948,25,0.96,0.228,0.0834,0.976,4.16,0.4709,-0.0064,0.0172,-0.0064,0.0172,X_1+X_2#0 | X_1+X_2#2,0.022
titanic,survived,0.9,20,5,4,purity,vsf_partial,16,0.4644,0.0218,0.948,25,0.96,0.228,0.0834,0.976,4.16,0.4709,-0.0064,0.0172,-0.0064,0.0172,X_1+X_2#0 | X_1+X_2#2,0.022
titanic,survived,0.9,20,5,4,purity,vsf_partial,32,0.4644,0.0218,0.948,25,0.96,0.228,0.0834,0.976,4.16,0.4709,-0.0064,0.0172,-0.0064,0.0172,X_1+X_2#0 | X_1+X_2#2,0.022
titanic,survived,0.9,20,5,4,purity,vsf_greedy,1,0.0,0.0,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.002
titanic,survived,0.9,20,5,4,purity,vsf_greedy,2,0.2029,0.044,0.9677,25,0.96,0.1347,0.046,0.696,2.0,0.2146,-0.0644,0.0441,-0.0168,0.1099,X_1+X_3#1,0.002
titanic,survived,0.9,20,5,4,purity,vsf_greedy,4,0.3861,0.0601,0.9524,25,0.96,0.197,0.0806,0.745,4.0,0.3832,-0.0847,0.0601,-0.0374,0.0368,X_1+X_3#1 | X_1+X_3#3,0.002
titanic,survived,0.9,20,5,4,purity,vsf_greedy,8,0.4532,0.0291,0.9479,25,0.96,0.2168,0.0755,0.92,5.28,0.4477,-0.0176,0.0192,-0.0176,0.0192,X_1+X_3#1 | X_1+X_3#3 | X_1+X_3#8 | X_1+X_3#10,0.002
titanic,survived,0.9,20,5,4,purity,vsf_greedy,16,0.4532,0.0291,0.9479,25,0.96,0.2168,0.0755,0.92,5.28,0.4477,-0.0176,0.0192,-0.0176,0.0192,X_1+X_3#1 | X_1+X_3#3 | X_1+X_3#8 | X_1+X_3#10,0.002
titanic,survived,0.9,20,5,4,purity,vsf_greedy,32,0.4532,0.0291,0.9479,25,0.96,0.2168,0.0755,0.92,5.28,0.4477,-0.0176,0.0192,-0.0176,0.0192,X_1+X_3#1 | X_1+X_3#3 | X_1+X_3#8 | X_1+X_3#10,0.002
titanic,survived,0.9,20,5,4,purity,rules,1,0.0,0.0,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.011
titanic,survived,0.9,20,5,4,purity,rules,2,0.2673,0.0248,0.9618,25,0.96,0.1514,0.111,0.978,2.0,0.2667,0.0,0.0,0.0,0.0,X_1=0 & X_2=0,0.011
titanic,survived,0.9,20,5,4,purity,rules,4,0.4702,0.023,0.9428,25,0.92,0.1967,0.1278,0.99,4.0,0.4703,-0.0006,0.0016,-0.0376,0.1014,X_1=0 & X_2=0 | X_1=1 & X_2=0,0.011
titanic,survived,0.9,20,5,4,purity,rules,8,0.5141,0.0284,0.9123,25,0.72,0.0455,0.1616,0.893,6.96,0.525,0.0433,0.016,-0.1888,0.1644,X_1=0 & X_2=0 | X_1=1 & X_2=0 | X_3=3 & X_8=0,0.011
titanic,survived,0.9,20,5,4,purity,rules,16,0.5299,0.0266,0.8842,25,0.4,-0.1126,0.1505,0.885,13.08,0.5446,0.0591,0.0158,-0.3469,0.1611,X_1=0 & X_2=0 | X_1=1 & X_2=0 | X_3=3 & X_8=0 | X_2=0 & X_5=0 & X_8=0 | X_2=0 & X_4=0 & X_7=0,0.011
titanic,survived,0.9,20,5,4,purity,rules,32,0.5328,0.0271,0.883,25,0.36,-0.1202,0.1478,0.89,14.2,0.5459,0.062,0.0168,-0.3545,0.1607,X_1=0 & X_2=0 | X_1=1 & X_2=0 | X_3=3 & X_8=0 | X_2=0 & X_5=0 & X_8=0 | X_2=0 & X_4=0 & X_7=0,0.011
titanic,survived,0.9,20,5,4,purity,rules_pure,1,0.0,0.0,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.011
titanic,survived,0.9,20,5,4,purity,rules_pure,2,0.2673,0.0248,0.9618,25,0.96,0.1514,0.111,0.978,2.0,0.2667,0.0,0.0,0.0,0.0,X_1=0 & X_2=0,0.011
titanic,survived,0.9,20,5,4,purity,rules_pure,4,0.4702,0.023,0.9428,25,0.92,0.1967,0.1278,0.99,4.0,0.4703,-0.0006,0.0016,-0.0376,0.1014,X_1=0 & X_2=0 | X_1=1 & X_2=0,0.011
titanic,survived,0.9,20,5,4,purity,rules_pure,8,0.5141,0.0284,0.9134,25,0.72,0.0561,0.1393,0.898,6.96,0.5249,0.0433,0.016,-0.1782,0.1422,X_1=0 & X_2=0 | X_1=1 & X_2=0 | X_3=3 & X_8=0,0.011
titanic,survived,0.9,20,5,4,purity,rules_pure,16,0.5311,0.0269,0.8859,25,0.44,-0.1008,0.139,0.887,12.88,0.5436,0.0603,0.0166,-0.3352,0.1477,X_1=0 & X_2=0 | X_1=1 & X_2=0 | X_3=3 & X_8=0 | X_2=0 & X_5=0 & X_8=0 | X_2=0 & X_4=0 & X_7=0,0.011
titanic,survived,0.9,20,5,4,purity,rules_pure,32,0.5328,0.0273,0.8854,25,0.44,-0.1043,0.137,0.887,13.52,0.5443,0.062,0.0169,-0.3387,0.1454,X_1=0 & X_2=0 | X_1=1 & X_2=0 | X_3=3 & X_8=0 | X_2=0 & X_5=0 & X_8=0 | X_2=0 & X_4=0 & X_7=0,0.011
titanic,survived,0.9,20,5,4,purity,rules_disjoint,1,0.0,0.0,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.011
titanic,survived,0.9,20,5,4,purity,rules_disjoint,2,0.2673,0.0248,0.9618,25,0.96,0.1514,0.111,0.978,2.0,0.2667,0.0,0.0,0.0,0.0,X_1=0 & X_2=0,0.011
titanic,survived,0.9,20,5,4,purity,rules_disjoint,4,0.462,0.0295,0.9398,25,0.92,0.1938,0.1341,0.962,3.92,0.4636,-0.0088,0.0238,-0.0406,0.1093,X_1=0 & X_2=0 | X_1=1 & X_2=0,0.011
titanic,survived,0.9,20,5,4,purity,rules_disjoint,8,0.4702,0.023,0.9428,25,0.92,0.1967,0.1278,0.99,4.04,0.4703,-0.0006,0.0016,-0.0376,0.1014,X_1=0 & X_2=0 | X_1=1 & X_2=0,0.011
titanic,survived,0.9,20,5,4,purity,rules_disjoint,16,0.4702,0.023,0.9428,25,0.92,0.1967,0.1278,0.99,4.04,0.4703,-0.0006,0.0016,-0.0376,0.1014,X_1=0 & X_2=0 | X_1=1 & X_2=0,0.011
titanic,survived,0.9,20,5,4,purity,rules_disjoint,32,0.4702,0.023,0.9428,25,0.92,0.1967,0.1278,0.99,4.04,0.4703,-0.0006,0.0016,-0.0376,0.1014,X_1=0 & X_2=0 | X_1=1 & X_2=0,0.011
titanic,survived,0.9,20,5,4,purity,tree,1,0.0,0.0,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.026
titanic,survived,0.9,20,5,4,purity,tree,2,0.155,0.1247,0.9335,8,0.875,0.0448,0.1105,0.164,0.64,0.152,-0.1123,0.123,-0.1066,0.1614,,0.026
titanic,survived,0.9,20,5,4,purity,tree,4,0.4731,0.023,0.9443,25,0.92,0.2054,0.1259,0.987,2.8,0.4727,0.0023,0.0062,-0.029,0.078,entropy-None-depth3-leaf3,0.026
titanic,survived,0.9,20,5,4,purity,tree,8,0.4731,0.023,0.9443,25,0.92,0.2054,0.1259,0.987,2.8,0.4727,0.0023,0.0062,-0.029,0.078,entropy-None-depth3-leaf3,0.026
titanic,survived,0.9,20,5,4,purity,tree,16,0.4731,0.023,0.9443,25,0.92,0.2054,0.1259,0.987,2.8,0.4727,0.0023,0.0062,-0.029,0.078,entropy-None-depth3-leaf3,0.026
titanic,survived,0.9,20,5,4,purity,tree,32,0.4731,0.023,0.9443,25,0.92,0.2054,0.1259,0.987,2.8,0.4727,0.0023,0.0062,-0.029,0.078,entropy-None-depth3-leaf3,0.026
titanic,survived,0.9,20,5,4,purity,ssdpp,1,0.0,0.0,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.049
titanic,survived,0.9,20,5,4,purity,ssdpp,2,0.197,0.0528,0.9221,22,0.727,0.0444,0.0488,0.451,1.76,0.1797,-0.0703,0.0466,-0.107,0.1298,ssdpp#1,0.049
titanic,survived,0.9,20,5,4,purity,ssdpp,4,0.2654,0.0659,0.9242,25,0.72,0.055,0.057,0.427,3.04,0.2683,-0.2054,0.0598,-0.1793,0.0872,ssdpp#0,0.049
titanic,survived,0.9,20,5,4,purity,ssdpp,8,0.4204,0.0541,0.9364,25,0.84,0.142,0.0693,0.769,6.24,0.4279,-0.0504,0.0409,-0.0923,0.0583,ssdpp#1 | ssdpp#0,0.049
titanic,survived,0.9,20,5,4,purity,ssdpp,16,0.431,0.0532,0.9383,25,0.88,0.1525,0.0669,0.802,6.6,0.4376,-0.0398,0.0412,-0.0818,0.0469,ssdpp#1 | ssdpp#0,0.049
titanic,survived,0.9,20,5,4,purity,ssdpp,32,0.431,0.0532,0.9383,25,0.88,0.1525,0.0669,0.802,6.6,0.4376,-0.0398,0.0412,-0.0818,0.0469,ssdpp#1 | ssdpp#0,0.049
titanic,survived,0.7,1,5,4,certified,vsf,1,0.0,0.0,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.046
titanic,survived,0.7,1,5,4,certified,vsf,2,0.2673,0.0248,0.9618,25,1.0,0.2373,0.032,0.978,2.0,0.2667,0.0,0.0,0.0,0.0,X_1+X_2#0,0.046
titanic,survived,0.7,1,5,4,certified,vsf,4,0.3415,0.059,0.9456,25,1.0,0.2856,0.0501,0.763,2.8,0.3505,0.0,0.0,0.0,0.0,X_1+X_2#0,0.046
titanic,survived,0.7,1,5,4,certified,vsf,8,0.3415,0.059,0.9456,25,1.0,0.2856,0.0501,0.763,2.8,0.3505,0.0,0.0,0.0,0.0,X_1+X_2#0,0.046
titanic,survived,0.7,1,5,4,certified,vsf,16,0.3415,0.059,0.9456,25,1.0,0.2856,0.0501,0.763,2.8,0.3505,0.0,0.0,0.0,0.0,X_1+X_2#0,0.046
titanic,survived,0.7,1,5,4,certified,vsf,32,0.3415,0.059,0.9456,25,1.0,0.2856,0.0501,0.763,2.8,0.3505,0.0,0.0,0.0,0.0,X_1+X_2#0,0.046
titanic,survived,0.7,1,5,4,certified,vsf_partial,1,0.0,0.0,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.048
titanic,survived,0.7,1,5,4,certified,vsf_partial,2,0.2673,0.0248,0.9618,25,1.0,0.2373,0.032,0.978,2.0,0.2667,0.0,0.0,0.0,0.0,X_1+X_2#0,0.048
titanic,survived,0.7,1,5,4,certified,vsf_partial,4,0.3415,0.059,0.9456,25,1.0,0.2856,0.0501,0.763,2.8,0.3505,0.0,0.0,0.0,0.0,X_1+X_2#0,0.048
titanic,survived,0.7,1,5,4,certified,vsf_partial,8,0.3415,0.059,0.9456,25,1.0,0.2856,0.0501,0.763,2.8,0.3505,0.0,0.0,0.0,0.0,X_1+X_2#0,0.048
titanic,survived,0.7,1,5,4,certified,vsf_partial,16,0.3415,0.059,0.9456,25,1.0,0.2856,0.0501,0.763,2.8,0.3505,0.0,0.0,0.0,0.0,X_1+X_2#0,0.048
titanic,survived,0.7,1,5,4,certified,vsf_partial,32,0.3415,0.059,0.9456,25,1.0,0.2856,0.0501,0.763,2.8,0.3505,0.0,0.0,0.0,0.0,X_1+X_2#0,0.048
titanic,survived,0.7,1,5,4,certified,vsf_greedy,1,0.0,0.0,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.04
titanic,survived,0.7,1,5,4,certified,vsf_greedy,2,0.2549,0.0376,0.9602,24,1.0,0.2249,0.04,0.899,1.92,0.2564,-0.0124,0.0333,-0.0124,0.0333,X_1+X_2#0,0.04
titanic,survived,0.7,1,5,4,certified,vsf_greedy,4,0.3291,0.0695,0.9434,24,1.0,0.2732,0.0587,0.698,2.72,0.3403,-0.0124,0.0333,-0.0124,0.0333,X_1+X_2#0,0.04
titanic,survived,0.7,1,5,4,certified,vsf_greedy,8,0.3291,0.0695,0.9434,24,1.0,0.2732,0.0587,0.698,2.72,0.3403,-0.0124,0.0333,-0.0124,0.0333,X_1+X_2#0,0.04
titanic,survived,0.7,1,5,4,certified,vsf_greedy,16,0.3291,0.0695,0.9434,24,1.0,0.2732,0.0587,0.698,2.72,0.3403,-0.0124,0.0333,-0.0124,0.0333,X_1+X_2#0,0.04
titanic,survived,0.7,1,5,4,certified,vsf_greedy,32,0.3291,0.0695,0.9434,24,1.0,0.2732,0.0587,0.698,2.72,0.3403,-0.0124,0.0333,-0.0124,0.0333,X_1+X_2#0,0.04
titanic,survived,0.7,1,5,4,certified,rules,1,0.0,0.0,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.044
titanic,survived,0.7,1,5,4,certified,rules,2,0.2673,0.0248,0.9618,25,1.0,0.2373,0.032,0.978,2.0,0.2667,0.0,0.0,0.0,0.0,X_1=0 & X_2=0,0.044
titanic,survived,0.7,1,5,4,certified,rules,4,0.3421,0.0589,0.946,25,1.0,0.2861,0.0492,0.767,2.88,0.3512,0.0006,0.0016,0.0006,0.0016,X_1=0 & X_2=0,0.044
titanic,survived,0.7,1,5,4,certified,rules,8,0.3543,0.0534,0.9269,25,1.0,0.2834,0.0489,0.767,6.36,0.3625,0.0129,0.0073,-0.0022,0.0134,X_1=0 & X_2=0 | X_2=0 & X_5=2 & X_7=0 | X_2=0 & X_7=0 & X_8=0,0.044
titanic,survived,0.7,1,5,4,certified,rules,16,0.3543,0.0534,0.9269,25,1.0,0.2834,0.0489,0.769,6.84,0.363,0.0129,0.0073,-0.0022,0.0134,X_1=0 & X_2=0 | X_2=0 & X_5=2 & X_7=0 | X_2=0 & X_7=0 & X_8=0,0.044
titanic,survived,0.7,1,5,4,certified,rules,32,0.3543,0.0534,0.9269,25,1.0,0.2834,0.0489,0.769,6.84,0.363,0.0129,0.0073,-0.0022,0.0134,X_1=0 & X_2=0 | X_2=0 & X_5=2 & X_7=0 | X_2=0 & X_7=0 & X_8=0,0.044
titanic,survived,0.7,1,5,4,certified,rules_pure,1,0.0,0.0,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.044
titanic,survived,0.7,1,5,4,certified,rules_pure,2,0.2673,0.0248,0.9618,25,1.0,0.2373,0.032,0.978,2.0,0.2667,0.0,0.0,0.0,0.0,X_1=0 & X_2=0,0.044
titanic,survived,0.7,1,5,4,certified,rules_pure,4,0.3421,0.0589,0.946,25,1.0,0.2861,0.0492,0.767,2.88,0.3512,0.0006,0.0016,0.0006,0.0016,X_1=0 & X_2=0,0.044
titanic,survived,0.7,1,5,4,certified,rules_pure,8,0.3543,0.0534,0.9269,25,1.0,0.2834,0.0489,0.767,6.36,0.3625,0.0129,0.0073,-0.0022,0.0134,X_1=0 & X_2=0 | X_2=0 & X_5=2 & X_7=0 | X_2=0 & X_7=0 & X_8=0,0.044
titanic,survived,0.7,1,5,4,certified,rules_pure,16,0.3543,0.0534,0.9269,25,1.0,0.2834,0.0489,0.769,6.84,0.363,0.0129,0.0073,-0.0022,0.0134,X_1=0 & X_2=0 | X_2=0 & X_5=2 & X_7=0 | X_2=0 & X_7=0 & X_8=0,0.044
titanic,survived,0.7,1,5,4,certified,rules_pure,32,0.3543,0.0534,0.9269,25,1.0,0.2834,0.0489,0.769,6.84,0.363,0.0129,0.0073,-0.0022,0.0134,X_1=0 & X_2=0 | X_2=0 & X_5=2 & X_7=0 | X_2=0 & X_7=0 & X_8=0,0.044
titanic,survived,0.7,1,5,4,certified,rules_disjoint,1,0.0,0.0,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.044
titanic,survived,0.7,1,5,4,certified,rules_disjoint,2,0.2673,0.0248,0.9618,25,1.0,0.2373,0.032,0.978,2.0,0.2667,0.0,0.0,0.0,0.0,X_1=0 & X_2=0,0.044
titanic,survived,0.7,1,5,4,certified,rules_disjoint,4,0.3415,0.059,0.9456,25,1.0,0.2856,0.0501,0.763,2.8,0.3505,0.0,0.0,0.0,0.0,X_1=0 & X_2=0,0.044
titanic,survived,0.7,1,5,4,certified,rules_disjoint,8,0.3415,0.059,0.9456,25,1.0,0.2856,0.0501,0.763,2.8,0.3505,0.0,0.0,0.0,0.0,X_1=0 & X_2=0,0.044
titanic,survived,0.7,1,5,4,certified,rules_disjoint,16,0.3415,0.059,0.9456,25,1.0,0.2856,0.0501,0.763,2.8,0.3505,0.0,0.0,0.0,0.0,X_1=0 & X_2=0,0.044
titanic,survived,0.7,1,5,4,certified,rules_disjoint,32,0.3415,0.059,0.9456,25,1.0,0.2856,0.0501,0.763,2.8,0.3505,0.0,0.0,0.0,0.0,X_1=0 & X_2=0,0.044
titanic,survived,0.7,1,5,4,certified,tree,1,0.0,0.0,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.063
titanic,survived,0.7,1,5,4,certified,tree,2,0.517,0.0259,0.8854,25,1.0,0.3574,0.0403,0.987,2.0,0.5189,0.2497,0.0208,0.1202,0.0471,entropy-None-depth2-leaf2,0.063
titanic,survived,0.7,1,5,4,certified,tree,4,0.517,0.0259,0.8854,25,1.0,0.3574,0.0403,0.987,2.0,0.5189,0.1756,0.0598,0.0719,0.0697,entropy-None-depth2-leaf2,0.063
titanic,survived,0.7,1,5,4,certified,tree,8,0.517,0.0259,0.8854,25,1.0,0.3574,0.0403,0.987,2.0,0.5189,0.1756,0.0598,0.0719,0.0697,entropy-None-depth2-leaf2,0.063
titanic,survived,0.7,1,5,4,certified,tree,16,0.517,0.0259,0.8854,25,1.0,0.3574,0.0403,0.987,2.0,0.5189,0.1756,0.0598,0.0719,0.0697,entropy-None-depth2-leaf2,0.063
titanic,survived,0.7,1,5,4,certified,tree,32,0.517,0.0259,0.8854,25,1.0,0.3574,0.0403,0.987,2.0,0.5189,0.1756,0.0598,0.0719,0.0697,entropy-None-depth2-leaf2,0.063
titanic,survived,0.7,1,5,4,certified,ssdpp,1,0.0,0.0,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.118
titanic,survived,0.7,1,5,4,certified,ssdpp,2,0.0799,0.0722,0.9171,7,1.0,0.0636,0.0589,0.074,0.56,0.0664,-0.1874,0.0642,-0.1737,0.0599,,0.118
titanic,survived,0.7,1,5,4,certified,ssdpp,4,0.2367,0.0654,0.9575,25,1.0,0.2013,0.0455,0.619,3.08,0.241,-0.1048,0.0621,-0.0843,0.0613,ssdpp#0,0.118
titanic,survived,0.7,1,5,4,certified,ssdpp,8,0.253,0.0704,0.959,25,1.0,0.2149,0.0473,0.636,3.28,0.2552,-0.0885,0.0563,-0.0707,0.0557,ssdpp#0,0.118
titanic,survived,0.7,1,5,4,certified,ssdpp,16,0.253,0.0704,0.959,25,1.0,0.2149,0.0473,0.636,3.28,0.2552,-0.0885,0.0563,-0.0707,0.0557,ssdpp#0,0.118
titanic,survived,0.7,1,5,4,certified,ssdpp,32,0.253,0.0704,0.959,25,1.0,0.2149,0.0473,0.636,3.28,0.2552,-0.0885,0.0563,-0.0707,0.0557,ssdpp#0,0.118
