dataset,positive,tau,min_samples,n_repeats,max_d,selection,method,budget,coverage,coverage_se,purity,splits_with_groups,purity_reaches_tau,net_coverage,net_coverage_se,stability,conditions_spent,train_coverage,minus_vsf,minus_vsf_se,net_minus_vsf,net_minus_vsf_se,fold0_groups,selection_seconds
nursery,priority,0.7,1,5,4,certified,vsf_partial,2,0.1475,0.0058,0.7615,25,1.0,0.0398,0.0082,0.333,2.0,0.1605,0.0,0.0,0.0,0.0,X_2+X_8#7,0.232
nursery,priority,0.7,1,5,4,certified,vsf_partial,4,0.2711,0.0312,0.7634,25,1.0,0.0743,0.0124,0.396,3.6,0.2872,0.0,0.0,0.0,0.0,X_2+X_8#7 | X_2+X_8#10,0.232
nursery,priority,0.7,1,5,4,certified,vsf_partial,8,0.417,0.0431,0.7754,25,1.0,0.1306,0.0131,0.551,6.92,0.4301,0.0606,0.0336,0.0256,0.015,X_2+X_8#7 | X_2+X_8#10 | X_2+X_8#11,0.232
nursery,priority,0.7,1,5,4,certified,vsf_partial,16,0.5589,0.0465,0.8172,25,1.0,0.2599,0.0225,0.692,14.32,0.5689,0.154,0.0258,0.0123,0.0541,X_2+X_8#7 | X_2+X_8#10 | X_2+X_8#11 | X_2+X_6+X_8#17 | X_1+X_2+X_8#34,0.232
nursery,priority,0.7,1,5,4,certified,vsf_partial,32,0.6069,0.0504,0.8352,25,1.0,0.3231,0.0372,0.677,25.88,0.6232,0.202,0.0313,0.0756,0.0611,X_2+X_8#7 | X_2+X_8#10 | X_2+X_8#11 | X_1+X_2+X_8#34 | X_1+X_2+X_7+X_8#62 | X_1+X_2+X_7+X_8#113 | X_1+X_2+X_7+X_8#20 | X_1+X_2+X_7+X_8#104 | X_1+X_2+X_7+X_8#26,0.232
nursery,priority,0.7,1,5,4,certified,vsf_greedy,1,0.0,0.0,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.194
nursery,priority,0.7,1,5,4,certified,vsf_greedy,2,0.1475,0.0058,0.7615,25,1.0,0.0398,0.0082,0.333,2.0,0.1605,0.0,0.0,0.0,0.0,X_2+X_8#7,0.194
nursery,priority,0.7,1,5,4,certified,vsf_greedy,4,0.2711,0.0312,0.7634,25,1.0,0.0743,0.0124,0.396,3.6,0.2872,0.0,0.0,0.0,0.0,X_2+X_8#7 | X_2+X_8#10,0.194
nursery,priority,0.7,1,5,4,certified,vsf_greedy,8,0.3567,0.0734,0.7651,25,1.0,0.0992,0.0208,0.474,4.64,0.3683,0.0003,0.0029,-0.0058,0.0088,X_2+X_8#7 | X_2+X_8#10 | X_2+X_8#11,0.194
nursery,priority,0.7,1,5,4,certified,vsf_greedy,16,0.4049,0.0466,0.8947,25,1.0,0.2475,0.0586,0.624,11.2,0.411,0.0,0.0,0.0,0.0,X_2+X_8#7 | X_2+X_8#10 | X_2+X_8#11,0.194
nursery,priority,0.7,1,5,4,certified,vsf_greedy,32,0.4049,0.0466,0.8947,25,1.0,0.2475,0.0586,0.624,11.2,0.411,0.0,0.0,0.0,0.0,X_2+X_8#7 | X_2+X_8#10 | X_2+X_8#11,0.194
nursery,priority,0.7,1,5,4,certified,rules,1,0.0,0.0,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.235
nursery,priority,0.7,1,5,4,certified,rules,2,0.1475,0.0058,0.762,25,1.0,0.0401,0.0082,0.327,2.0,0.1605,0.0,0.0,0.0003,0.0009,X_2=2 & X_8=1,0.235
nursery,priority,0.7,1,5,4,certified,rules,4,0.2711,0.0312,0.7634,25,1.0,0.0743,0.0124,0.396,3.6,0.2872,0.0,0.0,0.0,0.0,X_2=2 & X_8=1 | X_2=3 & X_8=1,0.235
nursery,priority,0.7,1,5,4,certified,rules,8,0.417,0.0431,0.7754,25,1.0,0.1306,0.0131,0.551,6.92,0.4301,0.0606,0.0336,0.0256,0.015,X_2=2 & X_8=1 | X_2=3 & X_8=1 | X_2=3 & X_8=2,0.235
nursery,priority,0.7,1,5,4,certified,rules,16,0.576,0.0433,0.8127,25,1.0,0.2604,0.0184,0.731,15.12,0.5848,0.1711,0.0271,0.0129,0.0542,X_2=2 & X_8=1 | X_2=3 & X_8=1 | X_2=3 & X_8=2 | X_2=2 & X_6=1 & X_8=2 | X_1=2 & X_2=1 & X_8=1 | X_2=2 & X_5=1 & X_8=2,0.235
nursery,priority,0.7,1,5,4,certified,rules,32,0.6801,0.0341,0.8328,25,1.0,0.3561,0.0227,0.769,30.92,0.6929,0.2752,0.024,0.1086,0.0492,X_2=2 & X_8=1 | X_2=3 & X_8=1 | X_2=3 & X_8=2 | X_2=2 & X_6=1 & X_8=2 | X_1=2 & X_2=1 & X_8=1 | X_2=2 & X_5=1 & X_8=2 | X_1=0 & X_5=0 & X_6=0 & X_8=2 | X_1=1 & X_2=1 & X_7=2 & X_8=2 | X_1=2 & X_2=1 & X_7=1 & X_8=2 | X_1=1 & X_2=1 & X_7=0 & X_8=2,0.235
nursery,priority,0.7,1,5,4,certified,rules_pure,1,0.0,0.0,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.235
nursery,priority,0.7,1,5,4,certified,rules_pure,2,0.1475,0.0058,0.762,25,1.0,0.0401,0.0082,0.327,2.0,0.1605,0.0,0.0,0.0003,0.0009,X_2=2 & X_8=1,0.235
nursery,priority,0.7,1,5,4,certified,rules_pure,4,0.2711,0.0312,0.7634,25,1.0,0.0743,0.0124,0.396,3.6,0.2872,0.0,0.0,0.0,0.0,X_2=2 & X_8=1 | X_2=3 & X_8=1,0.235
nursery,priority,0.7,1,5,4,certified,rules_pure,8,0.417,0.0431,0.7754,25,1.0,0.1306,0.0131,0.551,6.92,0.4301,0.0606,0.0336,0.0256,0.015,X_2=2 & X_8=1 | X_2=3 & X_8=1 | X_2=3 & X_8=2,0.235
nursery,priority,0.7,1,5,4,certified,rules_pure,16,0.576,0.0433,0.8127,25,1.0,0.2604,0.0184,0.731,15.12,0.5848,0.1711,0.0271,0.0129,0.0542,X_2=2 & X_8=1 | X_2=3 & X_8=1 | X_2=3 & X_8=2 | X_2=2 & X_6=1 & X_8=2 | X_1=2 & X_2=1 & X_8=1 | X_2=2 & X_5=1 & X_8=2,0.235
nursery,priority,0.7,1,5,4,certified,rules_pure,32,0.6801,0.0341,0.8328,25,1.0,0.3561,0.0227,0.769,30.92,0.6929,0.2752,0.024,0.1086,0.0492,X_2=2 & X_8=1 | X_2=3 & X_8=1 | X_2=3 & X_8=2 | X_2=2 & X_6=1 & X_8=2 | X_1=2 & X_2=1 & X_8=1 | X_2=2 & X_5=1 & X_8=2 | X_1=0 & X_5=0 & X_6=0 & X_8=2 | X_1=1 & X_2=1 & X_7=2 & X_8=2 | X_1=2 & X_2=1 & X_7=1 & X_8=2 | X_1=1 & X_2=1 & X_7=0 & X_8=2,0.235
nursery,priority,0.7,1,5,4,certified,rules_disjoint,1,0.0,0.0,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.233
nursery,priority,0.7,1,5,4,certified,rules_disjoint,2,0.1475,0.0058,0.762,25,1.0,0.0401,0.0082,0.327,2.0,0.1605,0.0,0.0,0.0003,0.0009,X_2=2 & X_8=1,0.233
nursery,priority,0.7,1,5,4,certified,rules_disjoint,4,0.2711,0.0312,0.7634,25,1.0,0.0743,0.0124,0.396,3.6,0.2872,0.0,0.0,0.0,0.0,X_2=2 & X_8=1 | X_2=3 & X_8=1,0.233
nursery,priority,0.7,1,5,4,certified,rules_disjoint,8,0.417,0.0431,0.7754,25,1.0,0.1306,0.0131,0.551,6.92,0.4301,0.0606,0.0336,0.0256,0.015,X_2=2 & X_8=1 | X_2=3 & X_8=1 | X_2=3 & X_8=2,0.233
nursery,priority,0.7,1,5,4,certified,rules_disjoint,16,0.5664,0.0434,0.8117,25,1.0,0.2541,0.0185,0.702,14.68,0.5766,0.1615,0.0236,0.0066,0.0556,X_2=2 & X_8=1 | X_2=3 & X_8=1 | X_2=3 & X_8=2 | X_2=2 & X_6=1 & X_8=2 | X_1=2 & X_2=1 & X_8=1 | X_1=1 & X_2=1 & X_7=2 & X_8=2,0.233
nursery,priority,0.7,1,5,4,certified,rules_disjoint,32,0.6664,0.0403,0.8337,25,1.0,0.3509,0.0191,0.742,30.6,0.6774,0.2615,0.022,0.1034,0.0555,X_2=2 & X_8=1 | X_2=3 & X_8=1 | X_2=3 & X_8=2 | X_2=2 & X_6=1 & X_8=2 | X_1=2 & X_2=1 & X_8=1 | X_1=1 & X_2=1 & X_7=2 & X_8=2 | X_1=2 & X_2=1 & X_7=1 & X_8=2 | X_1=1 & X_2=1 & X_7=0 & X_8=2 | X_1=2 & X_2=0 & X_7=2 & X_8=2 | X_1=2 & X_2=0 & X_7=0 & X_8=2,0.233
nursery,priority,0.7,1,5,4,certified,tree,1,0.0,0.0,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.31
nursery,priority,0.7,1,5,4,certified,tree,2,0.0,0.0,,0,,0.0,0.0,,0.0,0.0,-0.1475,0.0058,-0.0398,0.0082,,0.31
nursery,priority,0.7,1,5,4,certified,tree,4,0.6737,0.0077,0.8317,25,1.0,0.3554,0.0187,1.0,4.0,0.6737,0.4026,0.0336,0.281,0.0214,entropy-None-depth4-leaf4,0.31
nursery,priority,0.7,1,5,4,certified,tree,8,0.6737,0.0077,0.8317,25,1.0,0.3554,0.0187,1.0,4.0,0.6737,0.3173,0.0761,0.2504,0.0272,entropy-None-depth4-leaf4,0.31
nursery,priority,0.7,1,5,4,certified,tree,16,0.6737,0.0077,0.8317,25,1.0,0.3554,0.0187,1.0,4.0,0.6737,0.2688,0.0481,0.1079,0.0563,entropy-None-depth4-leaf4,0.31
nursery,priority,0.7,1,5,4,certified,tree,32,0.6737,0.0077,0.8317,25,1.0,0.3554,0.0187,1.0,4.0,0.6737,0.2688,0.0481,0.1079,0.0563,entropy-None-depth4-leaf4,0.31
nursery,priority,0.7,1,5,4,certified,ssdpp,1,0.0,0.0,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,4.138
nursery,priority,0.7,1,5,4,certified,ssdpp,2,0.0,0.0,,0,,0.0,0.0,,0.0,0.0,-0.1475,0.0058,-0.0398,0.0082,,4.138
nursery,priority,0.7,1,5,4,certified,ssdpp,4,0.0589,0.0025,1.0,25,1.0,0.0589,0.0025,0.223,3.0,0.0697,-0.2122,0.0318,-0.0154,0.0136,ssdpp#0,4.138
nursery,priority,0.7,1,5,4,certified,ssdpp,8,0.1222,0.0047,1.0,25,1.0,0.1222,0.0047,0.299,6.0,0.1382,-0.2342,0.0752,0.0172,0.0185,ssdpp#0 | ssdpp#7,4.138
nursery,priority,0.7,1,5,4,certified,ssdpp,16,0.3376,0.0098,1.0,25,1.0,0.3376,0.0098,1.0,15.0,0.3376,-0.0674,0.0453,0.09,0.0562,ssdpp#0 | ssdpp#7 | ssdpp#1 | ssdpp#9 | ssdpp#10,4.138
nursery,priority,0.7,1,5,4,certified,ssdpp,32,0.434,0.0101,0.9997,25,1.0,0.4337,0.0102,0.785,31.44,0.4463,0.0291,0.0482,0.1862,0.0547,ssdpp#0 | ssdpp#7 | ssdpp#1 | ssdpp#9 | ssdpp#10 | ssdpp#11 | ssdpp#12 | ssdpp#13 | ssdpp#21 | ssdpp#2,4.138
