dataset,positive,tau,min_samples,n_repeats,max_d,selection,method,budget,coverage,coverage_se,purity,splits_with_groups,purity_reaches_tau,net_coverage,net_coverage_se,stability,conditions_spent,train_coverage,minus_vsf,minus_vsf_se,net_minus_vsf,net_minus_vsf_se,fold0_groups,selection_seconds
breast_cancer,recurrence-events,0.7,1,5,4,purity,ssdpp,4,0.0847,0.0549,0.5748,13,0.308,-0.0635,0.0788,0.236,1.12,0.1429,-0.1671,0.0871,-0.0627,0.1122,ssdpp#0,0.034
breast_cancer,recurrence-events,0.7,1,5,4,purity,ssdpp,8,0.0847,0.0549,0.5748,13,0.308,-0.0635,0.0788,0.236,1.12,0.1429,-0.1341,0.0836,0.0361,0.1309,ssdpp#0,0.034
breast_cancer,recurrence-events,0.7,1,5,4,purity,ssdpp,16,0.0847,0.0549,0.5748,13,0.308,-0.0635,0.0788,0.236,1.12,0.1429,-0.1835,0.0879,0.0306,0.1192,ssdpp#0,0.034
breast_cancer,recurrence-events,0.7,1,5,4,purity,ssdpp,32,0.0847,0.0549,0.5748,13,0.308,-0.0635,0.0788,0.236,1.12,0.1429,-0.1882,0.0858,0.0424,0.1388,ssdpp#0,0.034
breast_cancer,recurrence-events,0.7,1,5,4,certified,vsf,1,0.0,0.0,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.083
breast_cancer,recurrence-events,0.7,1,5,4,certified,vsf,2,0.0,0.0,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.083
breast_cancer,recurrence-events,0.7,1,5,4,certified,vsf,4,0.0,0.0,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.083
breast_cancer,recurrence-events,0.7,1,5,4,certified,vsf,8,0.0,0.0,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.083
breast_cancer,recurrence-events,0.7,1,5,4,certified,vsf,16,0.0,0.0,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.083
breast_cancer,recurrence-events,0.7,1,5,4,certified,vsf,32,0.0,0.0,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.083
breast_cancer,recurrence-events,0.7,1,5,4,certified,vsf_partial,1,0.0,0.0,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.083
breast_cancer,recurrence-events,0.7,1,5,4,certified,vsf_partial,2,0.0,0.0,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.083
breast_cancer,recurrence-events,0.7,1,5,4,certified,vsf_partial,4,0.0,0.0,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.083
breast_cancer,recurrence-events,0.7,1,5,4,certified,vsf_partial,8,0.0,0.0,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.083
breast_cancer,recurrence-events,0.7,1,5,4,certified,vsf_partial,16,0.0,0.0,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.083
breast_cancer,recurrence-events,0.7,1,5,4,certified,vsf_partial,32,0.0,0.0,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.083
breast_cancer,recurrence-events,0.7,1,5,4,certified,vsf_greedy,1,0.0,0.0,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.06
breast_cancer,recurrence-events,0.7,1,5,4,certified,vsf_greedy,2,0.0,0.0,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.06
breast_cancer,recurrence-events,0.7,1,5,4,certified,vsf_greedy,4,0.0,0.0,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.06
breast_cancer,recurrence-events,0.7,1,5,4,certified,vsf_greedy,8,0.0,0.0,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.06
breast_cancer,recurrence-events,0.7,1,5,4,certified,vsf_greedy,16,0.0,0.0,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.06
breast_cancer,recurrence-events,0.7,1,5,4,certified,vsf_greedy,32,0.0,0.0,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.06
breast_cancer,recurrence-events,0.7,1,5,4,certified,rules,1,0.0,0.0,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.065
breast_cancer,recurrence-events,0.7,1,5,4,certified,rules,2,0.0,0.0,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.065
breast_cancer,recurrence-events,0.7,1,5,4,certified,rules,4,0.0,0.0,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.065
breast_cancer,recurrence-events,0.7,1,5,4,certified,rules,8,0.0,0.0,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.065
breast_cancer,recurrence-events,0.7,1,5,4,certified,rules,16,0.0,0.0,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.065
breast_cancer,recurrence-events,0.7,1,5,4,certified,rules,32,0.0,0.0,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.065
breast_cancer,recurrence-events,0.7,1,5,4,certified,rules_pure,1,0.0,0.0,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.065
breast_cancer,recurrence-events,0.7,1,5,4,certified,rules_pure,2,0.0,0.0,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.065
breast_cancer,recurrence-events,0.7,1,5,4,certified,rules_pure,4,0.0,0.0,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.065
breast_cancer,recurrence-events,0.7,1,5,4,certified,rules_pure,8,0.0,0.0,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.065
breast_cancer,recurrence-events,0.7,1,5,4,certified,rules_pure,16,0.0,0.0,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.065
breast_cancer,recurrence-events,0.7,1,5,4,certified,rules_pure,32,0.0,0.0,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.065
breast_cancer,recurrence-events,0.7,1,5,4,certified,rules_disjoint,1,0.0,0.0,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.065
breast_cancer,recurrence-events,0.7,1,5,4,certified,rules_disjoint,2,0.0,0.0,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.065
breast_cancer,recurrence-events,0.7,1,5,4,certified,rules_disjoint,4,0.0,0.0,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.065
breast_cancer,recurrence-events,0.7,1,5,4,certified,rules_disjoint,8,0.0,0.0,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.065
breast_cancer,recurrence-events,0.7,1,5,4,certified,rules_disjoint,16,0.0,0.0,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.065
breast_cancer,recurrence-events,0.7,1,5,4,certified,rules_disjoint,32,0.0,0.0,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.065
breast_cancer,recurrence-events,0.7,1,5,4,certified,tree,1,0.0,0.0,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.077
breast_cancer,recurrence-events,0.7,1,5,4,certified,tree,2,0.0,0.0,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.077
breast_cancer,recurrence-events,0.7,1,5,4,certified,tree,4,0.0,0.0,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.077
breast_cancer,recurrence-events,0.7,1,5,4,certified,tree,8,0.0,0.0,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.077
breast_cancer,recurrence-events,0.7,1,5,4,certified,tree,16,0.0,0.0,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.077
breast_cancer,recurrence-events,0.7,1,5,4,certified,tree,32,0.0,0.0,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.077
breast_cancer,recurrence-events,0.7,1,5,4,certified,ssdpp,1,0.0,0.0,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.086
breast_cancer,recurrence-events,0.7,1,5,4,certified,ssdpp,2,0.0,0.0,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.086
breast_cancer,recurrence-events,0.7,1,5,4,certified,ssdpp,4,0.0,0.0,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.086
breast_cancer,recurrence-events,0.7,1,5,4,certified,ssdpp,8,0.0,0.0,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.086
breast_cancer,recurrence-events,0.7,1,5,4,certified,ssdpp,16,0.0,0.0,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.086
breast_cancer,recurrence-events,0.7,1,5,4,certified,ssdpp,32,0.0,0.0,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.086
